ID,starttime,endtime,age,profile_gender,profile_gross_household,profile_gross_personal,profile_marital_stat,profile_socialgrade_cie,profile_GOR,voted_ge_2019,pastvote_ge_2019,voted2017,pastvote_2017,profile_education_age,profile_education_level,lprofile_education_level,pastvote_EURef,WEIGHT,UoE_1,UoE_1_1,UoE_1_2,UoE_1_3,UoE_1_4,UoE_1_5,UoE_1_6,UoE_1_7,UoE_1_8,UoE_1_9,UoE_1_10,UoE_1_11,UoE_1_12,UoE_1_13,UoE_1_14,UoE_1_15,UoE_1_16,UoE_1_17,UoE_1_18,UoE_1_19,UoE_1_20,UoE_1_21,UoE_1_22,UoE_1_23,UoE_1_24,UoE_1_25,UoE_1_26,UoE_1_27,UoE_1_28,UoE_2,UoE_2_1,UoE_2_2,UoE_2_3,UoE_3,UoE_4,UoE_4_1,UoE_4_2,UoE_5,UoE_6
1346,4/13/2021,4/13/2021,62,2,17,16,1,4,2,1,3,1,3,5,16,16,1,1.00154470907594, ,5,5,4,3,3,4,2,4,1,2,4,4,3,4,4,5,6,6,5,6,2,2,3,3,4,2,1,2, ,1,1,1,1, ,1,7,2,7
1347,4/13/2021,4/13/2021,68,2,4,16,1,6,4,1,1,99, ,5,16,16,2,.631114468032324, ,3,3,6,4,4,5,1,4,1,1,2,2,4,6,3,3,5,6,4,5,1,4,1,2,6,5,4,5, ,1,2,1,2, ,1,1,2,7
1348,4/13/2021,4/13/2021,21,2,3,2,6,6,4,1,99,2, ,5,16,16,3,.544230652221473, ,3,4,5,2,5,3,3,1,3,4,3,3,4,4,4,4,5,3,4,4,3,2,2,4,4,2,3,2, ,2,3,3,2, ,3,5,1,2
1349,4/13/2021,4/13/2021,47,1,7,8,6,3,11,1,1,1,1,5,16,16,3,1.70741920953381, ,3,5,6,5,3,6,2,5,1,2,4,1,1,2,4,3,4,5,6,5,3,3,5,4,5,4,5,3, ,5,5,5,3, ,1,5,2,7
1350,4/13/2021,4/13/2021,35,1,14,13,2,2,7,1,1,1,1,3,11,11,2,1.12535360318341, ,6,6,1,6,1,6,1,1,1,1,2,1,5,3,2,3,4,6,5,4,1,1,5,3,5,1,2,3, ,1,1,1,2, ,1,7,1,1
1351,4/13/2021,4/13/2021,31,2,4,4,6,3,8,2, ,2, ,2,5,5,2,1.4888528435584, ,3,4,4,2,4,6,2,5,4,2,4,4,4,4,5,5,5,6,4,3,1,2,4,3,6,3,2,5, ,1,1,1,1, ,1,7,1,1
1352,4/13/2021,4/13/2021,35,1,17,6,6,2,10,1,5,1,5,7,16,16,1,1.01160577668561, ,4,3,4,4,4,4,3,4,3,3,4,3,4,5,4,4,5,4,4,4,3,3,2,3,4,2,3,3, ,1,2,1,1, ,4,7,2,1
1353,4/13/2021,4/13/2021,19,2,16,1,6,6,3,2, ,2, ,3,11,11,3,.731202265059621, ,3,3,4,4,4,6,3,5,3,4,4,1,5,5,2,3,3,5,4,5,1,1,3,1,5,1,5,2, ,1,1,1,1, ,3,4,2,1
1354,4/13/2021,4/13/2021,45,2,6,6,3,4,11,99, ,1,99,5,18,18,1,.876860972488969, ,6,4,4,3,2,3,2,4,1,2,3,2,1,5,3,6,6,6,6,6,1,2,5,2,6,2,1,2, ,3,3,3,2, ,1,7,1,7
1355,4/13/2021,4/13/2021,34,1,5,2,2,1,5,1,1,1,1,3,18,18,2,2.01044401648991, ,6,5,4,1,3,5,2,5,1,1,3,3,2,3,1,3,2,4,5,3,1,2,4,2,3,2,2,4, ,2,2,2,2, ,1,7,1,1
1356,4/13/2021,4/13/2021,41,1,7,5,1,4,3,2, ,2, ,1,1,1,3,1.67348413563617, ,4,3,4,3,3,3,1,3,3,2,3,3,3,4,1,4,1,4,3,2,1,3,1,3,4,1,3,1, ,1,1,1,1, ,3,1,2,1
1357,4/14/2021,4/14/2021,24,2,16,4,6,3,7,2, ,2, ,6,15,15,3,.614606988250009, ,4,6,1,2,2,3,3,1,3,1,1,6,2,3,5,3,4,5,5,4,3,1,3,3,5,4,5,2, ,1,2,2,2, ,3,4,1,1
1358,4/13/2021,4/13/2021,37,2,10,10,1,6,4,2, ,1,99,2,1,1,2,1.11171614789635, ,6,4,3,4,3,6,3,2,4,4,4,4,2,6,1,4,4,5,4,5,1,1,3,4,4,1,1,3, ,6,6,6,1, ,2,7,2,1
1359,4/13/2021,4/13/2021,45,2,17,16,2,1,8,1,1,1,99,3,18,18,2,.742575343799509, ,5,5,5,5,4,4,2,1,1,4,2,3,3,4,2,2,3,4,5,3,1,1,2,2,3,2,1,2, ,2,3,2,1, ,1,7,1,2
1360,4/13/2021,4/13/2021,79,2,17,5,5,2,4,1,3,1, ,3,9,9,1,.74617654440703, ,6,5,6,4,4,5,5,4,5,2,3,5,3,5,4,6,6,6,4,5,6,2,4,4,6,1,1,4, ,1,1,1,2, ,1,7,2,7
1361,4/13/2021,4/13/2021,63,2,17,16,1,1,6,1,1,1,6,4,15,15,2,.928230003680467, ,6,6,2,2,2,4,6,1,1,1,1,1,1,2,4,6,3,1,6,6,1,1,3,1,6,2,1,1, ,5,5,2,1, ,1,7,2,7
1362,4/14/2021,4/14/2021,20,2,2,16,6,6,2,2, ,2, ,4,11,11,3,.731202265059621, ,3,6,2,4,3,2,3,1,3,5,1,4,5,5,2,4,3,3,5,3,2,1,1,3,3,2,4,4, ,6,6,2,5, ,1,1,1,1
1363,4/13/2021,4/14/2021,34,1,6,5,1,3,11,1,4,1,4,5,16,16,1,1.19668526586159, ,4,3,3,3,4,6,1,3,3,3,5,3,2,4,4,3,4,6,5,4,1,1,2,3,4,2,2,3, ,2,2,2,2, ,1,7,1,1
1364,4/13/2021,4/14/2021,19,2,16,1,6,3,4,2, ,2, ,3,11,11,3,.710588934951528, ,4,4,4,3,4,6,2,6,1,1,3,1,4,4,4,6,6,4,6,5,1,2,3,2,6,2,3,2, ,1,1,1,1, ,1,1,2,1
1365,4/13/2021,4/13/2021,63,2,3,3,4,1,8,1,3,1,3,3,16,16,1,.875769942707032, ,6,6,4,2,4,6,1,1,1,1,3,2,2,6,1,5,6,6,1,6,1,1,2,5,6,1,1,3, ,4,4,4,2, ,1,1,1,7
1366,4/13/2021,4/13/2021,44,2,3,4,6,5,9,1,2,1,2,3,5,5,1,.526260529389388, ,3,4,3,2,3,6,3,2,1,2,3,3,3,4,2,3,3,4,3,4,2,3,3,2,4,3,2,2, ,2,3,2,1, ,1,4,1,2
1367,4/13/2021,4/13/2021,54,1,10,7,2,5,7,1,1,1,1,2,5,5,2,1.04416450072195, ,2,6,5,2,5,2,1,3,1,1,3,4,2,4,3,4,6,6,5,6,1,1,3,2,3,2,2,2, ,1,1,1,2, ,1,1,1,7
1368,4/13/2021,4/13/2021,37,2,16,1,6,6,7,1,2,1,2,5,16,16,1,.93172364419403, ,6,4,3,1,5,3,3,3,1,4,3,3,1,3,3,5,6,6,3,6,1,1,4,2,6,3,2,2, ,1,1,2,4, ,2,7,1,1
1369,4/13/2021,4/13/2021,65,2,17,6,1,1,2,1,1,1,1,3,15,15,2,.766479265854092, ,6,4,3,1,3,6,1,1,1,4,4,5,1,1,5,1,3,2,3,3,5,6,4,4,6,4,2,2, ,5,5,5,1, ,5,7,2,7
1370,4/13/2021,4/13/2021,29,2,7,7,2,2,10,2, ,1,1,5,17,17,3,.808901656474475, ,6,6,6,5,3,6,1,1,1,1,1,1,1,1,2,6,6,6,5,5,1,2,5,2,6,5,1,4, ,4,5,4,2, ,1,7,2,1
1371,4/14/2021,4/14/2021,68,2,17,8,1,3,7,1,3,1,3,5,16,16,1,1.15324337745744, ,4,4,4,2,3,2,2,1,2,2,4,4,1,5,1,4,6,6,6,4,1,1,2,2,5,4,1,2, ,1,2,1,1, ,1,1,1,7
1372,4/13/2021,4/13/2021,38,1,17,16,6,3,6,2, ,2, ,5,18,18,3,2.07237648683418, ,6,6,6,1,6,6,2,4,1,1,1,3,2,2,1,1,1,6,6,6,1,1,6,6,6,6,1,6, ,5,5,5,4, ,4,7,2,7
1373,4/13/2021,4/13/2021,60,1,14,8,7,1,6,1,2,1,2,5,16,16,2,.752793626515724, ,6,6,5,3,3,6,1,4,1,1,5,6,1,2,3,5,5,6,6,6,1,3,2,2,6,1,3,2, ,2,4,2,1, ,1,7,1,1
1374,4/13/2021,4/13/2021,61,1,16,15,1,2,6,1,1,99, ,3,18,18,2,.784284606727844, ,3,1,6,5,2,2,1,1,1,1,6,1,2,3,3,2,4,2,6,3,5,3,6,4,5,1,1,3, ,5,5,5,4, ,2,7,2,1
1375,4/13/2021,4/13/2021,55,2,16,2,6,3,8,1,2,1,2,5,16,16,1,.855042795481789, ,4,4,4,3,4,4,2,3,3,3,3,4,3,3,3,3,6,6,3,6,2,3,4,3,6,3,3,2, ,1,2,1,2, ,1,1,2,1
1376,4/13/2021,4/13/2021,54,2,10,10,1,4,3,1,1,1,1,2,18,18,1,1.33752455429276, ,6,3,4,4,4,5,5,3,3,2,5,3,3,3,2,5,4,5,5,5,2,2,3,2,5,3,3,3, ,1,3,1,1, ,1,7,2,1
1377,4/13/2021,4/13/2021,56,2,5,15,1,6,7,2, ,2, ,1,1,1,3,.420381453127971, ,5,5,4,5,4,5,5,5,1,3,4,3,4,5,4,4,5,5,5,5,1,2,1,4,5,1,2,3, ,4,4,3,1, ,1,1,2,1
1378,4/13/2021,4/13/2021,52,2,4,4,3,4,2,1,2,1,2,4,9,9,3,1.01617301716332, ,6,6,4,3,2,6,1,1,2,1,4,2,1,4,6,6,6,6,6,6,1,2,3,1,5,1,2,2, ,2,2,3,3, ,1,1,1,7
1379,4/13/2021,4/13/2021,42,2,9,6,6,3,4,1,6,99, ,5,16,16,2,.649459562048498, ,5,4,4,4,4,4,2,3,4,2,4,3,4,4,4,4,4,4,4,4,1,1,3,1,5,3,1,4, ,1,1,2,1, ,1,7,2,1
1380,4/13/2021,4/13/2021,45,1,8,8,4,4,11,1,1,1,1,5,16,16,2,1.8939910460038, ,3,6,6,6,2,6,2,5,1,1,1,1,1,5,5,5,2,5,2,5,1,3,5,4,6,3,2,3, ,3,5,4,2, ,1,1,2,4
1381,4/13/2021,4/13/2021,39,1,1,1,6,6,5,2, ,2, ,2,20,20,2,1.34086255455468, ,2,2,2,1,2,2,2,3,1,3,3,2,1,4,1,1,1,4,5,4,1,2,3,4,4,3,1,3, ,1,1,1,1, ,1,7,2,1
1382,4/14/2021,4/14/2021,71,1,3,3,1,3,11,1,4,1,4,5,12,12,1,.83361171289619, ,2,6,6,5,1,5,1,4,1,1,1,6,2,3,3,6,5,6,6,6,1,3,2,3,6,1,3,2, ,1,1,1,2, ,1,7,2,7
1383,4/13/2021,4/13/2021,57,1,5,16,1,4,6,1,1,1,1,1,20,20,2,1.11983225639042, ,6,4,5,1,3,6,6,1,3,4,1,2,6,4,4,5,5,6,5,2,2,1,6,4,6,3,1,3, ,5,5,5,4, ,7,7,2,4
1384,4/13/2021,4/13/2021,33,1,7,16,6,3,7,1,2,1,2,5,16,16,1,1.70220485814035, ,6,6,6,3,2,6,1,6,1,1,1,1,5,3,2,6,6,6,5,4,1,1,2,2,6,2,1,2, ,1,1,2,3, ,1,1,1,2
1385,4/13/2021,4/13/2021,52,1,3,3,2,4,2,1,1,1,1,3,9,9,2,1.26528458115338, ,5,6,3,2,4,5,6,4,1,1,3,2,1,5,3,5,2,5,6,5,1,3,4,2,6,4,3,1, ,1,2,1,2, ,1,1,2,1
1386,4/13/2021,4/13/2021,71,1,12,10,1,1,4,1,2,1,2,5,17,17,1,.713040396046602, ,6,6,6,4,2,6,1,6,1,1,1,1,1,3,5,6,6,6,5,6,1,1,2,2,6,2,1,2, ,1,2,1,2, ,1,7,1,1
1387,4/13/2021,4/13/2021,26,1,8,8,2,3,7,1,3,1,3,5,16,16,1,1.76971281196665, ,6,6,5,6,2,6,1,5,1,1,2,1,5,2,2,6,6,6,6,5,1,1,3,2,5,2,2,2, ,2,2,2,2, ,1,7,1,1
1388,4/13/2021,4/13/2021,45,2,9,4,1,5,5,2, ,1,1,3,9,9,3,.499759489363797, ,3,3,4,4,4,2,2,3,1,3,3,4,5,4,1,5,5,4,4,4,1,1,1,3,4,3,2,2, ,1,1,1,2, ,1,7,1,1
1389,4/13/2021,4/13/2021,30,1,6,6,3,3,10,1,2,1,2,4,11,11,1,.784905604519214, ,6,6,6,6,3,6,1,6,1,1,1,6,3,3,4,6,6,6,3,5,1,4,3,3,5,3,4,4, ,2,1,3,2, ,1,1,1,1
1390,4/13/2021,4/13/2021,49,1,10,11,6,3,2,1,3,1,2,3,18,18,1,.73001880739098, ,6,6,6,6,2,6,1,6,1,1,1,1,1,1,2,6,6,6,6,6,1,1,1,1,6,3,1,2, ,1,1,1,1, ,1,7,2,1
1391,4/13/2021,4/13/2021,18,2,5,15,6,3,9,2, ,2, ,6,11,11,3,.76024881415825, ,6,5,5,3,3,5,2,1,2,2,2,1,2,4,2,5,5,5,3,4,2,2,3,3,5,4,2,2, ,2,2,4,2, ,7,7,2,5
1392,4/13/2021,4/13/2021,69,2,7,6,1,2,8,1,2,1,2,2,11,11,1,.646966760902897, ,3,4,2,3,3,2,1,1,3,2,3,3,4,4,2,3,6,5,2,4,1,2,2,2,4,2,1,2, ,2,4,4,1, ,1,1,2,1
1393,4/13/2021,4/13/2021,62,1,17,10,2,1,9,1,1,1,1,5,17,17,2,.918481702431748, ,6,6,6,3,2,6,5,5,1,1,3,1,1,3,5,5,5,6,6,5,1,1,4,2,5,2,1,2, ,1,2,1,1, ,1,7,2,1
1394,4/13/2021,4/13/2021,24,2,6,6,6,2,8,1,3,1,2,5,17,17,1,.734759958918391, ,4,3,3,3,3,4,2,1,1,1,3,2,4,3,5,5,4,5,5,5,1,2,2,2,6,2,2,2, ,1,1,1,2, ,1,1,1,1
1395,4/13/2021,4/13/2021,43,1,2,16,1,6,7,1,2,99, ,3,16,16,3,3.93551476185584, ,3,3,3,4,3,5,4,2,4,5,4,6,3,4,4,3,6,6,4,4,2,1,1,2,3,2,3,3, ,1,1,2,1, ,4,4,2,1
1396,4/13/2021,4/13/2021,58,2,6,3,1,2,9,1,1,1,1, ,16,16,1,.943139088097339, ,5,5,2,5,3,6,4,4,1,2,2,3,5,5,2,5,6,5,5,5,2,2,4,2,4,3,2,2, ,1,1,2,2, ,1,1,1,1
1397,4/13/2021,4/13/2021,63,1,7,7,3,2,6,1,1,1,1, ,17,17,2,.922305212032918, ,4,6,6,2,2,3,1,2,1,1,2,3,2,3,2,6,5,6,5,6,1,1,1,4,5,4,1,3, ,1,1,1,1, ,1,7,1,7
1398,4/13/2021,4/13/2021,47,2,11,11,6,2,7,1,1,1,1,5,16,16,2,2.73591767042317, ,5,4,3,3,5,6,2,4,4,3,3,6,3,2,5,6,4,6,6,4,1,1,4,4,6,1,1,1, ,2,1,2,1, ,1,7,1,7
1399,4/13/2021,4/13/2021,47,2,14,16,1,1,5,1,1,1,1,5,18,18,2,.682108303494506, ,6,6,5,3,3,6,1,2,1,1,3,1,1,3,5,4,6,4,5,5,4,4,3,3,6,3,2,1, ,5,5,5,2, ,2,7,1,5
1400,4/13/2021,4/13/2021,20,2,11,1,6,2,5,1,2,2, ,6,11,11,3,.783005299399806, ,3,5,3,5,2,4,1,5,1,5,2,1,5,4,4,3,5,5,3,4,2,4,5,2,4,2,3,3, ,2,2,2,3, ,1,1,1,1
1401,4/13/2021,4/13/2021,28,2,16,15,6,4,1,99, ,99, ,7,19,19,1,.957285761575817, ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, ,6,6,6,5, ,1,1,3,5
1402,4/13/2021,4/13/2021,24,2,6,1,2,2,4,1,1,1,1,5,15,15,2,.737528962125448, ,4,4,4,5,4,6,1,1,1,1,3,1,1,3,3,3,5,3,4,5,1,3,4,3,6,3,2,3, ,4,5,4,2, ,1,7,2,4
1403,4/13/2021,4/13/2021,46,1,13,1,1,1,9,1,1,1,1,5,18,18,1,.876394390959259, ,6,6,6,5,4,6,1,6,2,1,2,1,6,2,5,5,6,6,6,6,1,1,1,1,6,2,1,2, ,1,4,2,2, ,2,5,2,1
1404,4/13/2021,4/13/2021,49,2,11,11,4,1,8,1,1,1,1,5,16,16,2,.814109278467157, ,6,6,6,2,3,2,1,6,2,1,3,3,6,2,2,6,6,2,1,2,6,2,5,5,5,5,1,2, ,5,5,5,4, ,1,7,2,4
1405,4/13/2021,4/13/2021,60,1,8,5,1,3,6,1,98,1,6,5,16,16,2,.859581589792525, ,6,6,6,1,5,6,1,1,1,1,1,1,1,1,1,2,2,1,6,6,5,5,6,6,6,2,1,2, ,5,5,5,1, ,1,7,2,4
1406,4/13/2021,4/13/2021,68,1,15,14,1,1,8,1,1,1,1,5,16,16,3,.951246576126241, ,6,6,6,1,2,6,2,6,1,1,6,1,5,6,6,6,6,6,6,6,1,1,5,5,6,1,1,2, ,4,5,4,3, ,1,1,2,7
1407,4/13/2021,4/13/2021,21,2,15,16,6,1,9,1,3,2, ,6,15,15,1,.766408606868497, ,6,5,4,4,2,5,1,6,1,1,4,3,2,1,5,6,6,6,6,6,1,1,4,2,5,2,2,3, ,1,1,2,2, ,1,1,1,1
1408,4/13/2021,4/13/2021,35,2,15,13,2,1,8,1,1,1,1, ,16,16,2,.81073430605888, ,6,6,4,3,5,6,1,1,1,1,2,4,6,3,4,6,6,6,1,5,1,2,5,1,6,2,3,3, ,2,1,2,2, ,1,7,2,1
1409,4/13/2021,4/13/2021,42,2,11,10,3,2,5,1,2,1,2,5,17,17,1,.698428507217946, ,6,6,3,4,5,5,2,2,1,1,2,3,4,3,6,6,6,6,6,6,1,1,4,1,6,3,2,2, ,1,5,2,2, ,1,7,1,2
1410,4/13/2021,4/13/2021,48,2,12,11,1,2,3,1,1,1,6, ,14,14,2,.732034828566196, ,5,2,3,4,3,4,1,4,1,2,4,2,2,4,2,4,4,5,5,4,2,2,5,6,5,5,1,2, ,5,5,5,3, ,2,7,2,4
1411,4/13/2021,4/13/2021,62,2,13,8,1,2,3,1,2,1,2, ,17,17,1,.846066924878861, ,5,6,5,3,3,6,1,2,1,3,4,4,5,3,4,6,6,6,6,6,1,1,3,2,5,1,3,3, ,1,1,1,1, ,1,7,2,7
1412,4/13/2021,4/13/2021,52,2,1,1,6,3,3,1,1,1,1,4,11,11,1,1.04915976350658, ,4,4,3,3,3,4,2,4,4,2,3,4,2,3,5,5,5,6,5,4,1,1,2,2,5,2,1,2, ,1,1,1,2, ,1,7,1,7
1413,4/13/2021,4/13/2021,66,2,17,16,1,3,6,1,1,1,1,2,1,1,2,.863614705494036, ,2,2,3,1,3,3,3,1,1,2,3,3,3,4,3,3,3,5,3,4,1,1,3,2,5,2,2,1, ,1,1,1,1, ,1,1,1,1
1414,4/13/2021,4/13/2021,23,2,7,4,2,5,4,1,1,1,1,3,11,11,2,1.68706928145369, ,2,4,4,4,3,3,1,5,1,3,3,3,2,4,3,3,3,5,3,5,2,3,3,3,5,2,3,3, ,2,2,2,4, ,1,7,2,1
1415,4/13/2021,4/13/2021,39,2,7,16,1,6,4,1,2,2, ,2,20,20,1,.56764160435487, ,6,2,2,2,1,6,6,5,1,2,4,4,4,3,5,6,3,6,6,5,1,1,3,1,6,1,1,5, ,1,1,1,2, ,2,5,1,1
1416,4/13/2021,4/13/2021,46,2,5,2,1,3,3,1,1,1,1,4,18,18,2,2.09607169142212, ,4,4,3,3,2,3,1,1,1,1,3,3,1,3,3,3,5,5,3,4,1,2,2,2,3,1,1,2, ,1,1,1,2, ,1,7,1,1
1417,4/13/2021,4/13/2021,27,2,12,7,2,4,10,2, ,2, , ,13,13,1,.934505699784505, ,5,5,3,3,3,3,2,4,2,2,3,2,2,2,2,6,5,6,5,5,1,1,3,2,5,2,2,3, ,2,1,2,1, ,1,1,1,7
1418,4/13/2021,4/13/2021,35,1,16,1,6,5,4,2, ,2, ,4,1,1,3,.81076897453186, ,5,6,6,2,3,4,1,5,2,1,2,3,2,2,3,3,4,4,4,4,1,1,4,2,3,2,2,3, ,3,3,3,1, ,1,1,3,3
1419,4/13/2021,4/13/2021,26,1,8,5,2,3,5,1,2,1,1,5,11,11,2,.800207307477233, ,6,6,6,6,3,6,1,6,1,1,4,1,1,3,2,6,6,6,2,5,1,2,1,2,5,2,2,5, ,1,1,1,2, ,3,7,2,7
1420,4/13/2021,4/13/2021,70,1,16,16,6,6,8,1,99,99, ,5,5,5,4,.623498635577325, ,4,6,5,5,2,6,1,5,1,1,3,4,1,4,4,5,6,6,2,4,1,2,2,3,5,2,2,4, ,1,2,2,1, ,1,7,2,1
1421,4/14/2021,4/14/2021,28,2,13,8,1,3,7,1,99,1,1,5,16,16,2,.537753497698991, ,6,6,3,4,3,6,1,1,1,1,3,1,1,2,2,6,6,6,4,6,1,1,2,3,6,2,1,4, ,1,1,1,2, ,1,1,1,1
1422,4/13/2021,4/13/2021,24,2,1,2,6,6,5,2, ,2, ,5,5,5,3,.567672545191756, ,1,4,4,5,4,4,2,3,1,2,4,3,1,3,4,6,6,6,3,4,2,3,2,2,6,2,3,3, ,4,3,2,1, ,3,5,2,7
1423,4/13/2021,4/13/2021,31,2,17,16,1,4,3,1,6,1,6,2,9,9,2,.926384003105597, ,4,1,4,1,4,2,3,1,1,1,4,2,1,1,1,5,3,2,3,2,1,1,3,1,5,1,1,3, ,3,4,5,1, ,3,7,2,4
1424,4/13/2021,4/13/2021,66,2,17,16,1,6,6,1,1,1,1,1,4,4,2,.68706104393541, ,5,4,2,5,4,1,4,4,5,3,4,1,1,3,1,5,1,5,4,5,1,1,2,1,4,1,1,1, ,1,1,1,1, ,1,7,2,1
1425,4/13/2021,4/13/2021,41,1,4,4,6,3,2,2, ,2, ,5,11,11,3,.971877628582203, ,5,6,6,3,1,6,1,6,1,1,1,1,5,3,4,6,4,6,5,5,1,1,4,2,5,3,2,2, ,1,1,1,1, ,1,7,1,7
1426,4/13/2021,4/13/2021,40,2,10,16,6,1,3,1,2,1,2,3,17,17,1,.747631063517605, ,2,5,5,1,3,5,2,4,2,4,4,5,2,3,2,4,5,4,5,3,1,2,2,3,5,2,2,2, ,2,2,1,1, ,1,1,1,1
1427,4/13/2021,4/13/2021,26,1,3,3,6,6,2,1,3,1,2,4,9,9,1,.784439081307111, ,4,6,5,6,3,4,1,5,1,1,4,1,3,3,2,5,5,6,6,5,1,1,3,1,6,1,3,1, ,1,1,2,1, ,1,7,2,1
1428,4/13/2021,4/13/2021,63,1,11,11,1,1,9,1,3,1,2, ,16,16,1,.876727469899182, ,6,6,6,6,1,6,1,6,1,1,1,1,1,1,6,6,6,6,6,6,1,1,1,3,6,1,1,2, ,1,1,1,1, ,1,7,1,7
1429,4/13/2021,4/13/2021,59,2,2,1,2,3,3,1,99,1,6,3,9,9,2,1.74324145758257, ,4,4,4,3,3,4,3,4,3,2,4,4,2,4,4,4,5,5,4,5,2,3,2,5,5,2,2,2, ,2,4,4,2, ,1,1,2,7
1430,4/13/2021,4/13/2021,67,2,17,16,5,2,8,1,1,1,1, ,17,17,2,.774292473779137, ,4,5,4,5,4,3,2,3,3,1,3,3,2,5,4,6,3,6,5,5,2,4,3,2,5,3,2,3, ,4,4,4,2, ,1,1,1,7
1431,4/13/2021,4/13/2021,36,1,13,11,2,2,8,1,1,1,1,2,18,18,2,.852549836257719, ,6,5,5,5,4,6,1,4,1,1,3,3,1,4,4,5,4,6,5,3,1,3,3,4,5,5,5,3, ,5,5,4,3, ,1,1,2,2
1432,4/13/2021,4/13/2021,42,1,13,11,7,1,6,1,1,1,1, ,11,11,2,.856098880812203, ,1,2,5,5,2,6,1,6,1,1,2,2,1,4,3,4,6,6,6,6,1,1,4,2,4,3,1,1, ,1,1,1,2, ,1,7,2,1
1433,4/13/2021,4/13/2021,60,1,17,16,3,5,8,2, ,2, ,2,20,20,3,.590797257534295, ,3,6,5,2,5,6,1,4,1,1,3,4,5,5,3,2,5,6,5,5,1,1,2,4,6,2,2,2, ,3,2,4,2, ,1,7,2,1
1434,4/13/2021,4/13/2021,46,2,7,4,1,3,8,2, ,2, ,5,16,16,3,.7676584484696, ,5,4,3,2,3,4,2,4,1,2,3,2,5,4,3,3,4,3,3,3,2,2,3,2,3,3,2,2, ,4,3,3,1, ,1,7,2,2
1435,4/13/2021,4/13/2021,33,2,4,5,2,3,7,1,2,1,2,5,17,17,1,1.16629299338996, ,1,5,4,2,2,5,5,2,1,2,3,3,3,4,2,2,4,6,6,4,1,1,1,3,5,3,2,4, ,1,1,1,1, ,1,7,2,1
1436,4/13/2021,4/13/2021,43,1,17,16,1,2,7,1,2,1,2,5,16,16,1,1.53250178381064, ,5,4,4,4,5,5,2,5,1,1,3,4,1,3,2,6,6,4,6,5,1,2,2,2,6,1,3,3, ,1,1,2,2, ,1,1,1,1
1437,4/14/2021,4/14/2021,49,1,8,8,6,4,6,2, ,1,1,4,3,3,1,.916690387076347, ,2,6,4,4,3,5,1,5,1,1,5,3,4,3,4,1,4,6,4,4,1,2,3,4,3,3,2,3, ,5,1,5,1, ,1,7,1,1
1438,4/13/2021,4/13/2021,71,2,3,3,5,2,9,1,1,1,1,2,9,9,2,.771082565964474, ,2,2,4,4,2,2,3,5,1,3,4,4,4,4,2,3,2,6,3,5,3,1,1,2,5,2,3,4, ,1,1,1,1, ,1,1,1,7
1439,4/13/2021,4/13/2021,26,2,17,16, ,4,8,2, ,99, ,7,13,13,2,1.99399015689184, ,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3, ,6,6,6,5, ,7,7,3,5
1440,4/13/2021,4/13/2021,74,1,9,9,1,1,2,1,2,1,3,2,18,18,1,.760108101011103, ,5,6,6,2,2,6,1,5,1,1,2,6,2,2,5,5,6,5,6,6,1,2,2,1,6,3,2,2, ,1,1,1,1, ,1,7,2,7
1441,4/13/2021,4/13/2021,35,2,14,11,2,1,3,1,2,1,2, ,16,16,1,.747631063517605, ,6,5,3,4,5,5,1,3,1,1,3,5,4,2,4,6,5,6,6,4,1,3,5,2,5,3,2,2, ,2,5,4,2, ,1,7,2,3
1442,4/13/2021,4/13/2021,62,2,2, , ,2,2,1,2,1,2, ,16,16,1,.842559468813014, ,3,4,3,1,3,6,1,2,1,2,5,5,2,5,3,5,1,5,5,4,1,1,1,3,3,2,1,2, ,1,1,1,1, ,1,1,1,7
1443,4/13/2021,4/13/2021,57,2,8, ,2,2,3,1,2,2, , ,11,11,3,.960972828318643, ,3,4,3,4,3,5,3,3,1,3,3,3,5,1,4,3,3,6,5,3,1,1,1,3,2,4,3,1, ,3,1,3,3, ,1,7,1,1
1444,4/13/2021,4/13/2021,68,2,17,16,5,3,3,1,1,1,1,1,20,20,2,.851356092230101, ,6,4,5,4,3,3,3,3,5,4,4,3,2,5,3,6,3,6,5,5,1,3,1,2,5,2,1,5, ,1,1,1,2, ,1,7,1,1
1445,4/13/2021,4/13/2021,63,2,12,1,1,2,9,1,2,1,2, ,14,14,1,.775590592948648, ,6,6,3,3,4,6,2,3,2,1,4,3,1,3,3,5,6,6,5,6,1,1,2,5,6,5,1,3, ,1,1,1,1, ,1,7,2,7
1446,4/13/2021,4/13/2021,34,2,13,10,7,3,11,2, ,2, , ,16,16,3,.846563426367949, ,1,6,3,1,3,6,1,1,1,1,1,1,1,1,2,6,6,6,6,4,1,1,1,2,6,2,1,2, ,1,1,1,3, ,3,7,1,1
1447,4/13/2021,4/13/2021,40,1,1,16,6,3,6,2, ,2, ,2,3,3,3,.807252239918267, ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, ,2,1,1,1, ,3,5,2,4
